0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,class
0, 6.082762530298219, 10.198039027185569, 13.341664064126334, 7.211102550927978, 10.295630140987, 13.416407864998739, 20.248456731316587, 17.0, 12.727922061357855, 11.180339887498949, 55.10898293381942, 36.05551275463989, 68.24954212300622, 39.56008088970496, 15.132745950421556, 39.395431207184416, 26.248809496813376, 60.728905802755904, 29.832867780352597, 63.245553203367585, 29.0, 58.309518948453004, 50.53711507397311, 26.0,Attentive

0, 6.082762530298219, 10.198039027185569, 13.341664064126334, 7.211102550927978, 11.180339887498949, 14.317821063276353, 21.18962010041709, 18.788294228055936, 12.727922061357855, 11.661903789690601, 49.24428900898052, 40.80441152620633, 62.369864518050704, 44.27188724235731, 21.213203435596427, 29.68164415931166, 17.11724276862369, 52.20153254455275, 19.1049731745428, 54.78138369920935, 21.37755832643195, 50.99019513592785, 41.88078318274385, 30.0,Attentive

0, 6.082762530298219, 10.198039027185569, 14.317821063276353, 6.4031242374328485, 10.295630140987, 14.317821063276353, 22.135943621178654, 19.697715603592208, 12.041594578792296, 12.206555615733702, 46.32493928760188, 41.7612260356422, 66.2872536767062, 45.221676218380054, 57.0087712549569, 20.0, 55.65968020030299, 35.84689665786984, 54.42425929675111, 39.44616584663204, 53.31041174104736, 36.40054944640259, 41.048751503547585, 28.30194339616981,Attentive

0, 4.123105625617661, 7.280109889280518, 10.44030650891055, 8.94427190999916, 13.92838827718412, 18.973665961010276, 15.652475842498529, 26.248809496813376, 10.816653826391969, 12.806248474865697, 41.48493702538308, 51.419840528729765, 49.72926703662542, 53.85164807134504, 24.20743687382041, 29.68164415931166, 38.91015291668744, 50.32891812864648, 45.18849411078001, 52.92447448959697, 40.8166632639171, 48.30113870293329, 39.408120990476064, 39.20459156782532,Attentive

0, 7.0710678118654755, 11.180339887498949, 14.317821063276353, 6.4031242374328485, 10.295630140987, 14.317821063276353, 22.135943621178654, 17.0, 12.727922061357855, 11.180339887498949, 54.12947441089743, 37.94733192202055, 66.2872536767062, 43.32435804486894, 15.811388300841896, 37.57658845611187, 26.248809496813376, 59.77457653551382, 31.400636936215164, 71.84010022264724, 28.319604517012593, 66.73080248281148, 49.64876634922564, 29.410882339705484,Attentive

0, 3.1622776601683795, 6.324555320336759, 9.486832980505138, 8.06225774829855, 13.0, 18.027756377319946, 13.892443989449804, 29.120439557122072, 10.295630140987, 12.206555615733702, 37.64306044943742, 52.392747589718944, 51.66236541235796, 55.78530272392541, 24.20743687382041, 28.0178514522438, 38.01315561749642, 46.61544808322666, 43.382023926967726, 50.15974481593781, 39.11521443121589, 44.77722635447622, 35.4682957019364, 41.617304093369626,Attentive

0, 7.0710678118654755, 11.180339887498949, 14.317821063276353, 8.06225774829855, 12.083045973594572, 15.231546211727817, 21.18962010041709, 18.788294228055936, 12.727922061357855, 12.206555615733702, 54.12947441089743, 43.68065933568311, 64.32728814430156, 42.37924020083418, 38.07886552931954, 16.0, 38.01315561749642, 21.633307652783937, 33.83784863137726, 25.612496949731394, 34.20526275297414, 25.553864678361276, 43.56604182158393, 36.87817782917155,Attentive

0, 6.082762530298219, 10.198039027185569, 13.341664064126334, 8.06225774829855, 12.083045973594572, 15.231546211727817, 20.248456731316587, 19.697715603592208, 13.45362404707371, 11.661903789690601, 53.150729063673246, 39.84971769034255, 60.41522986797286, 24.413111231467404, 16.15549442140351, 51.54609587543949, 17.029386365926403, 70.3420215802759, 19.4164878389476, 72.80109889280519, 21.095023109728988, 67.67569726275453, 47.01063709417264, 30.0,Attentive

0, 5.0990195135927845, 9.219544457292887, 12.36931687685298, 8.94427190999916, 12.083045973594572, 15.231546211727817, 18.384776310850235, 20.615528128088304, 12.727922061357855, 12.206555615733702, 53.150729063673246, 40.80441152620633, 63.34824385884742, 46.17358552246078, 16.15549442140351, 34.0, 27.80287754891569, 55.02726596879042, 30.610455730027933, 58.52349955359813, 26.40075756488817, 52.80151512977634, 41.88078318274385, 32.55764119219941,Attentive

0, 5.0990195135927845, 9.219544457292887, 12.36931687685298, 8.06225774829855, 12.083045973594572, 15.231546211727817, 18.384776310850235, 19.697715603592208, 12.727922061357855, 11.661903789690601, 52.172789842982326, 39.84971769034255, 64.32728814430156, 47.12748667179272, 16.15549442140351, 33.12099032335839, 27.018512172212592, 55.97320787662612, 30.610455730027933, 60.40695324215582, 28.319604517012593, 56.462376853972415, 41.88078318274385, 35.38361202590826,Attentive

0, 3.1622776601683795, 6.324555320336759, 9.486832980505138, 8.94427190999916, 13.0, 16.15549442140351, 16.55294535724685, 21.540659228538015, 14.212670403551895, 10.770329614269007, 53.150729063673246, 32.31098884280702, 81.04936767180853, 21.2602916254693, 75.50496672405067, 42.15447781671598, 76.90253571892151, 62.6418390534633, 72.53275122315436, 63.245553203367585, 70.21395872616783, 57.38466694161429, 52.32590180780452, 24.515301344262525,Attentive

0, 3.1622776601683795, 6.324555320336759, 9.486832980505138, 8.94427190999916, 13.92838827718412, 17.08800749063506, 16.55294535724685, 21.540659228538015, 13.45362404707371, 10.770329614269007, 50.21951811795888, 33.24154027718932, 78.08969202141856, 22.80350850198276, 73.54590403278758, 40.311288741492746, 73.97972695272672, 63.60031446463138, 70.60453243241541, 62.297672508690084, 68.30812543175226, 57.38466694161429, 50.53711507397311, 24.186773244895647,Attentive

0, 4.123105625617661, 7.280109889280518, 10.44030650891055, 7.211102550927978, 12.083045973594572, 17.08800749063506, 13.892443989449804, 25.298221281347036, 9.848857801796104, 11.661903789690601, 28.231188426986208, 45.60701700396552, 29.068883707497267, 64.53681120105021, 27.459060435491963, 65.0, 36.235341863986875, 63.60031446463138, 33.83784863137726, 60.40695324215582, 33.421549934136806, 61.09828148156051, 26.92582403567252, 36.124783736376884,Attentive

0, 6.082762530298219, 10.198039027185569, 13.341664064126334, 6.4031242374328485, 10.295630140987, 14.317821063276353, 20.248456731316587, 18.788294228055936, 12.727922061357855, 11.180339887498949, 47.29693436154187, 39.84971769034255, 68.24954212300622, 51.92301994298868, 80.4114419718985, 40.311288741492746, 82.76472678623425, 39.35733730830886, 79.30952023559341, 33.60059523282288, 78.84795495128583, 33.301651610693426, 47.01063709417264, 25.0,Attentive

0, 6.082762530298219, 10.198039027185569, 13.341664064126334, 7.211102550927978, 11.180339887498949, 14.317821063276353, 19.313207915827967, 17.88854381999832, 12.041594578792296, 11.661903789690601, 42.44997055358225, 40.80441152620633, 50.695167422546305, 52.88667128870941, 23.430749027719962, 61.1310068623117, 18.027756377319946, 62.6418390534633, 19.026297590440446, 59.464274989274024, 21.213203435596427, 59.23681287847955, 36.235341863986875, 34.655446902326915,Attentive

0, 5.0990195135927845, 9.219544457292887, 13.341664064126334, 7.211102550927978, 11.180339887498949, 14.317821063276353, 20.248456731316587, 17.88854381999832, 11.40175425099138, 11.180339887498949, 45.35416188179427, 37.0, 46.84015371452148, 42.37924020083418, 48.38388161361178, 44.01136216933077, 49.9799959983992, 49.39635614091387, 49.76946855251722, 47.4236228055175, 49.658836071740545, 45.65084884205331, 41.88078318274385, 29.410882339705484,Attentive

0, 7.0710678118654755, 11.180339887498949, 16.278820596099706, 8.06225774829855, 12.083045973594572, 16.15549442140351, 23.08679276123039, 20.615528128088304, 13.45362404707371, 12.806248474865697, 61.0, 40.80441152620633, 60.41522986797286, 46.17358552246078, 39.0, 44.94441010848846, 37.12142238654117, 50.32891812864648, 32.202484376209235, 52.0, 33.421549934136806, 50.08991914547278, 47.01063709417264, 34.655446902326915,Attentive

0, 7.0710678118654755, 11.180339887498949, 15.297058540778355, 7.211102550927978, 11.180339887498949, 14.317821063276353, 22.135943621178654, 18.788294228055936, 13.45362404707371, 12.206555615733702, 59.033888572581766, 44.64302857109943, 96.87620966986684, 58.69412236331676, 71.58910531638176, 17.88854381999832, 70.09279563550022, 30.0, 67.72001181334805, 40.311288741492746, 65.45991139621256, 33.301651610693426, 55.036351623268054, 30.0,Attentive

0, 7.0710678118654755, 11.180339887498949, 14.317821063276353, 7.211102550927978, 11.180339887498949, 16.15549442140351, 22.135943621178654, 20.615528128088304, 12.727922061357855, 11.661903789690601, 57.0701322935211, 47.53945729601885, 68.24954212300622, 26.076809620810597, 18.027756377319946, 16.76305461424021, 31.906112267087632, 18.681541692269406, 35.510561809129406, 23.323807579381203, 32.64965543462902, 24.596747752497688, 53.225933528685054, 27.784887978899608,Intermediate

0, 1.4142135623730951, 2.8284271247461903, 5.830951894845301, 12.649110640673518, 16.76305461424021, 20.8806130178211, 11.40175425099138, 27.202941017470888, 14.212670403551895, 10.198039027185569, 60.01666435249463, 39.84971769034255, 82.03657720797473, 14.035668847618199, 19.849433241279208, 18.867962264113206, 17.11724276862369, 18.973665961010276, 19.924858845171276, 20.396078054371138, 21.095023109728988, 22.20360331117452, 69.8927750200262, 25.298221281347036,Intermediate

0, 5.0990195135927845, 8.246211251235321, 12.36931687685298, 9.848857801796104, 14.866068747318506, 19.924858845171276, 17.46424919657298, 27.202941017470888, 11.40175425099138, 13.45362404707371, 51.19570294468082, 57.271284253105414, 35.4682957019364, 59.665735560705194, 16.15549442140351, 25.612496949731394, 17.029386365926403, 51.264022471905186, 19.4164878389476, 49.24428900898052, 21.587033144922902, 44.77722635447622, 33.24154027718932, 46.647615158762406,Intermediate

0, 7.0710678118654755, 11.180339887498949, 15.297058540778355, 8.94427190999916, 13.92838827718412, 18.973665961010276, 21.18962010041709, 26.248809496813376, 11.40175425099138, 14.142135623730951, 50.21951811795888, 55.31726674375732, 30.870698080866262, 60.63827174318213, 16.15549442140351, 26.40075756488817, 17.029386365926403, 54.08326913195984, 20.615528128088304, 51.07837115648854, 22.47220505424423, 49.193495504995376, 34.713109915419565, 45.79301256742124,Intermediate

0, 9.055385138137417, 14.142135623730951, 17.26267650163207, 8.06225774829855, 13.0, 18.973665961010276, 25.0, 30.083217912982647, 11.40175425099138, 14.142135623730951, 42.44997055358225, 59.22837157984339, 58.463663928973865, 63.56099432828282, 27.459060435491963, 18.35755975068582, 23.345235059857504, 33.28663395418648, 21.95449840010015, 36.05551275463989, 23.706539182259394, 33.301651610693426, 28.0178514522438, 33.94112549695428,Intermediate

0, 7.0710678118654755, 11.180339887498949, 16.278820596099706, 7.211102550927978, 13.0, 18.973665961010276, 22.135943621178654, 30.083217912982647, 11.40175425099138, 13.45362404707371, 54.12947441089743, 61.18823416311342, 75.13321502504735, 63.56099432828282, 24.20743687382041, 21.2602916254693, 20.808652046684813, 23.430749027719962, 23.600847442411894, 27.586228448267445, 25.238858928247925, 28.42534080710379, 41.048751503547585, 44.10215414239989,Intermediate

0, 6.082762530298219, 10.198039027185569, 14.317821063276353, 8.06225774829855, 13.0, 17.08800749063506, 19.313207915827967, 23.40939982143925, 12.041594578792296, 12.806248474865697, 51.19570294468082, 54.3415126767741, 70.21395872616783, 72.3671196055225, 40.85339643163099, 35.77708763999664, 33.61547262794322, 31.622776601683793, 28.319604517012593, 30.479501308256342, 30.4138126514911, 33.301651610693426, 42.720018726587654, 42.43819034784589,Intermediate

0, 6.082762530298219, 11.180339887498949, 16.278820596099706, 6.4031242374328485, 9.433981132056603, 11.661903789690601, 27.892651361962706, 12.041594578792296, 12.727922061357855, 10.44030650891055, 76.79192665899195, 25.059928172283335, 98.85848471426213, 34.0147027033899, 33.54101966249684, 16.76305461424021, 20.808652046684813, 18.027756377319946, 20.248456731316587, 20.8806130178211, 25.238858928247925, 22.20360331117452, 78.44743462982075, 27.784887978899608,Intermediate

0, 3.1622776601683795, 5.385164807134504, 7.615773105863909, 8.06225774829855, 13.0, 18.027756377319946, 8.602325267042627, 31.04834939252005, 9.055385138137417, 13.45362404707371, 26.40075756488817, 66.09841147864296, 44.9221548904324, 70.40596565632774, 54.120236510939236, 16.278820596099706, 57.56735185849702, 35.84689665786984, 56.302753041036986, 38.58756276314948, 52.392747589718944, 34.058772731852805, 25.942243542145693, 51.0,Intermediate

0, 7.0710678118654755, 11.180339887498949, 15.297058540778355, 9.848857801796104, 15.811388300841896, 20.8806130178211, 21.18962010041709, 29.120439557122072, 11.40175425099138, 14.866068747318506, 54.12947441089743, 62.16912416947821, 68.24954212300622, 77.27871634544663, 74.52516353554684, 55.362442142665635, 77.87810988975015, 53.14132102234569, 78.33900688673555, 51.07837115648854, 75.0, 49.193495504995376, 31.827660925679098, 45.79301256742124,Intermediate

0, 7.0710678118654755, 10.198039027185569, 14.317821063276353, 8.06225774829855, 13.0, 17.08800749063506, 20.248456731316587, 24.351591323771842, 12.041594578792296, 12.806248474865697, 56.089214649520635, 49.47726750741192, 78.08969202141856, 43.32435804486894, 80.4114419718985, 22.627416997969522, 84.72307831990054, 18.027756377319946, 80.2807573457052, 20.396078054371138, 76.92203845452875, 22.090722034374522, 56.859475903318, 30.610455730027933,Intermediate

0, 7.0710678118654755, 11.180339887498949, 15.297058540778355, 8.06225774829855, 13.0, 17.08800749063506, 21.18962010041709, 23.40939982143925, 12.727922061357855, 12.206555615733702, 58.05170109479997, 47.53945729601885, 114.73883387938018, 34.0147027033899, 81.39410298049853, 36.6742416417845, 73.00684899377592, 35.84689665786984, 68.6804193347711, 40.311288741492746, 70.21395872616783, 39.66106403010388, 63.324560795950255, 31.240998703626616,Intermediate

0, 2.23606797749979, 6.324555320336759, 9.486832980505138, 11.704699910719626, 16.76305461424021, 20.8806130178211, 14.7648230602334, 29.120439557122072, 12.727922061357855, 11.180339887498949, 52.172789842982326, 43.68065933568311, 59.43904440685432, 26.076809620810597, 27.459060435491963, 36.6742416417845, 43.46262762420146, 44.77722635447622, 47.92702786528704, 45.617978911828175, 44.294469180700204, 43.9089968002003, 60.53924347066124, 24.331050121192877,Intermediate

0, 1.4142135623730951, 5.385164807134504, 10.44030650891055, 9.848857801796104, 13.92838827718412, 17.08800749063506, 23.08679276123039, 21.540659228538015, 15.0, 10.04987562112089, 71.84705978674423, 21.633307652783937, 78.08969202141856, 25.238858928247925, 15.811388300841896, 40.311288741492746, 27.018512172212592, 37.589892258425, 32.202484376209235, 36.89173349139343, 27.65863337187866, 38.01315561749642, 84.20213774008353, 37.64306044943742,Intermediate

0, 5.0990195135927845, 9.219544457292887, 12.36931687685298, 7.211102550927978, 11.180339887498949, 14.317821063276353, 18.384776310850235, 19.697715603592208, 12.041594578792296, 11.661903789690601, 49.24428900898052, 44.64302857109943, 93.90420650854784, 91.0823802938856, 34.438350715445125, 28.0178514522438, 21.400934559032695, 20.591260281974, 22.47220505424423, 21.540659228538015, 25.80697580112788, 25.059928172283335, 47.885279575251516, 28.844410203711913,Intermediate

0, 11.045361017187261, 15.132745950421556, 19.235384061671343, 4.0, 5.830951894845301, 9.219544457292887, 24.041630560342615, 13.601470508735444, 9.219544457292887, 15.620499351813308, 34.785054261852174, 60.207972893961475, 29.966648127543394, 61.61168720299745, 33.54101966249684, 27.202941017470888, 31.064449134018133, 52.20153254455275, 33.015148038438355, 57.584720195551874, 34.20526275297414, 50.99019513592785, 23.769728648009426, 55.46169849544819,Intermediate

0, 10.04987562112089, 13.152946437965905, 16.278820596099706, 4.123105625617661, 5.385164807134504, 7.810249675906654, 18.384776310850235, 14.422205101855956, 9.848857801796104, 18.027756377319946, 20.248456731316587, 69.05070600652827, 13.601470508735444, 88.11923740024082, 33.54101966249684, 19.4164878389476, 37.12142238654117, 19.697715603592208, 44.28317965096906, 27.586228448267445, 40.8166632639171, 25.553864678361276, 37.013511046643494, 77.79460135510689,Intermediate

0, 8.06225774829855, 12.165525060596439, 15.297058540778355, 8.06225774829855, 13.92838827718412, 18.027756377319946, 22.135943621178654, 25.298221281347036, 12.041594578792296, 13.45362404707371, 56.089214649520635, 54.3415126767741, 34.539832078341085, 29.5296461204668, 28.30194339616981, 34.0, 27.018512172212592, 36.71511950137164, 29.832867780352597, 37.73592452822641, 31.144823004794873, 37.20215047547655, 40.22437072223753, 28.30194339616981,Intermediate

0, 6.082762530298219, 11.180339887498949, 15.297058540778355, 8.06225774829855, 12.083045973594572, 15.231546211727817, 25.96150997149434, 19.697715603592208, 15.0, 10.44030650891055, 73.824115301167, 29.546573405388315, 54.57105459856901, 25.238858928247925, 30.886890422961002, 35.77708763999664, 27.018512172212592, 41.14608122288197, 33.015148038438355, 42.941821107167776, 35.0, 41.340053217188775, 73.68174807915459, 26.40075756488817,Intermediate

0, 5.0990195135927845, 10.198039027185569, 13.341664064126334, 10.770329614269007, 14.866068747318506, 18.973665961010276, 19.313207915827967, 25.298221281347036, 12.727922061357855, 11.661903789690601, 57.0701322935211, 40.80441152620633, 65.30696746902278, 34.92849839314596, 25.0, 46.8187996428785, 40.718546143004666, 54.08326913195984, 45.18849411078001, 54.78138369920935, 41.677331968349414, 50.99019513592785, 59.61543424315552, 24.020824298928627,Intermediate

0, 5.0990195135927845, 9.219544457292887, 12.36931687685298, 8.94427190999916, 13.92838827718412, 18.027756377319946, 18.384776310850235, 24.351591323771842, 13.45362404707371, 12.206555615733702, 59.033888572581766, 46.57252408878007, 72.18032973047436, 31.304951684997057, 21.213203435596427, 16.492422502470642, 36.235341863986875, 18.24828759089466, 40.70626487409524, 21.540659228538015, 37.44329045369811, 23.08679276123039, 54.12947441089743, 29.410882339705484,Intermediate

0, 6.082762530298219, 11.180339887498949, 16.278820596099706, 8.06225774829855, 12.083045973594572, 16.15549442140351, 25.0, 18.788294228055936, 15.811388300841896, 10.198039027185569, 66.91038783328041, 29.546573405388315, 76.11832893594026, 16.64331697709324, 90.2551937563706, 24.08318915758459, 94.54099639838793, 23.430749027719962, 95.90099061010788, 25.0, 92.41753080449618, 27.80287754891569, 60.53924347066124, 24.186773244895647,Intermediate

0, 6.082762530298219, 11.180339887498949, 14.317821063276353, 8.06225774829855, 11.180339887498949, 15.231546211727817, 23.08679276123039, 19.697715603592208, 13.45362404707371, 11.180339887498949, 64.93843238021688, 39.84971769034255, 46.84015371452148, 26.92582403567252, 25.80697580112788, 26.40075756488817, 21.400934559032695, 33.28663395418648, 24.20743687382041, 35.22782990761707, 27.65863337187866, 33.301651610693426, 55.036351623268054, 24.331050121192877,Intermediate

0, 2.23606797749979, 6.324555320336759, 9.486832980505138, 8.94427190999916, 13.92838827718412, 18.027756377319946, 13.038404810405298, 28.160255680657446, 9.848857801796104, 12.206555615733702, 36.68787265568828, 51.419840528729765, 44.9221548904324, 71.386273190299, 18.027756377319946, 50.59644256269407, 22.67156809750927, 50.32891812864648, 19.235384061671343, 50.15974481593781, 22.135943621178654, 50.08991914547278, 32.526911934581186, 39.20459156782532,Intermediate

0, 8.06225774829855, 14.142135623730951, 19.235384061671343, 5.656854249492381, 9.433981132056603, 12.529964086141668, 29.832867780352597, 14.422205101855956, 14.212670403551895, 10.04987562112089, 70.8590149522275, 30.463092423455635, 86.97700845625813, 24.413111231467404, 23.430749027719962, 20.0, 17.029386365926403, 22.20360331117452, 19.0, 25.612496949731394, 21.840329667841555, 26.627053911388696, 74.63243262818116, 27.784887978899608,Intermediate

0, 9.055385138137417, 13.152946437965905, 17.26267650163207, 5.656854249492381, 10.295630140987, 15.231546211727817, 19.313207915827967, 26.248809496813376, 9.219544457292887, 15.620499351813308, 31.016124838541646, 70.03570517957252, 25.553864678361276, 81.21576201698781, 25.80697580112788, 25.612496949731394, 24.758836806279895, 18.973665961010276, 29.068883707497267, 20.8806130178211, 27.65863337187866, 24.166091947189145, 23.53720459187964, 61.84658438426491,Intermediate

0, 7.0710678118654755, 11.180339887498949, 14.317821063276353, 7.211102550927978, 11.180339887498949, 15.231546211727817, 21.18962010041709, 20.615528128088304, 12.727922061357855, 11.661903789690601, 61.98386886924694, 46.57252408878007, 61.39218191268331, 51.92301994298868, 22.67156809750927, 18.35755975068582, 22.02271554554524, 21.095023109728988, 24.839484696748443, 23.853720883753127, 27.018512172212592, 25.059928172283335, 52.32590180780452, 30.610455730027933,Intermediate

0, 7.0710678118654755, 12.165525060596439, 15.297058540778355, 8.94427190999916, 14.866068747318506, 19.924858845171276, 24.041630560342615, 27.202941017470888, 14.212670403551895, 11.661903789690601, 62.96824596572466, 50.44799302251776, 62.369864518050704, 50.0, 24.20743687382041, 21.2602916254693, 24.041630560342615, 24.08318915758459, 27.586228448267445, 26.90724809414742, 28.319604517012593, 27.80287754891569, 54.12947441089743, 36.124783736376884,Intermediate

0, 9.055385138137417, 15.132745950421556, 20.223748416156685, 4.123105625617661, 5.385164807134504, 7.211102550927978, 34.713109915419565, 8.0, 14.212670403551895, 10.04987562112089, 72.83543093852057, 32.31098884280702, 70.21395872616783, 52.88667128870941, 34.438350715445125, 51.54609587543949, 27.018512172212592, 74.21590126111789, 33.83784863137726, 80.52328855678958, 38.27531841800928, 73.37574531137656, 56.859475903318, 28.30194339616981,Intermediate

0, 2.23606797749979, 5.385164807134504, 9.486832980505138, 8.94427190999916, 12.083045973594572, 15.231546211727817, 14.7648230602334, 19.697715603592208, 13.45362404707371, 11.180339887498949, 58.05170109479997, 37.0, 72.18032973047436, 31.304951684997057, 42.720018726587654, 31.38470965295043, 43.46262762420146, 49.39635614091387, 38.07886552931954, 54.78138369920935, 37.44329045369811, 49.193495504995376, 58.69412236331676, 25.0,Intermediate

0, 13.038404810405298, 16.1245154965971, 22.20360331117452, 8.94427190999916, 12.083045973594572, 16.15549442140351, 25.96150997149434, 25.298221281347036, 10.816653826391969, 11.180339887498949, 61.0, 53.36665625650534, 96.87620966986684, 68.4470598345904, 95.1892851112981, 16.0312195418814, 100.44899203078147, 21.095023109728988, 89.05054744357274, 29.732137494637012, 85.61541917201598, 30.4138126514911, 46.14108798023731, 33.24154027718932,Inattentive

0, 8.06225774829855, 14.142135623730951, 18.24828759089466, 7.211102550927978, 11.180339887498949, 16.15549442140351, 25.96150997149434, 26.248809496813376, 9.848857801796104, 12.806248474865697, 59.033888572581766, 57.271284253105414, 94.89467845985885, 67.468511173732, 81.39410298049853, 25.612496949731394, 87.66413177577246, 40.24922359499622, 79.30952023559341, 50.15974481593781, 75.96051605933177, 48.30113870293329, 49.64876634922564, 30.0,Inattentive

